time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
406307.838122	-15.258393	0.009741	-1.566383	29
406308.885211	-16.348858	0.009735	-1.679467	30
406309.933936	-11.773025	0.009732	-1.209664	31
406310.981237	-12.091858	0.009714	-1.244814	32
406311.998459	-16.332945	0.009753	-1.674669	33
406313.046606	-15.721303	0.009740	-1.614128	34
406314.094468	-12.006769	0.009716	-1.235783	35
406315.143126	-12.174902	0.009752	-1.248411	36
406316.158595	-16.545532	0.009726	-1.701218	37
406317.207874	-16.308153	0.009734	-1.675301	38
406318.258346	-11.526166	0.009740	-1.183444	39
406319.305212	-12.044358	0.009729	-1.237956	40
406320.320539	-16.713160	0.009751	-1.714013	41
406321.370101	-16.484175	0.009750	-1.690671	42
406322.418573	-12.093919	0.009736	-1.242137	43
406323.468423	-11.594945	0.009733	-1.191360	44
406324.483158	-16.607388	0.009745	-1.704132	45
406325.531319	-16.545174	0.009730	-1.700445	46
406326.579552	-12.514400	0.009732	-1.285880	47
406327.628371	-12.320352	0.009734	-1.265756	48
406328.663124	-10.908387	0.009707	-1.123745	49
406329.694134	-16.358082	0.009736	-1.680177	50
406330.742659	-12.364901	0.009738	-1.269796	51
406331.789194	-11.946527	0.009713	-1.229967	52
406332.809115	-15.612530	0.009737	-1.603475	53
406333.854045	-17.586338	0.009737	-1.806062	54
406334.903707	-11.956405	0.009744	-1.227116	55
406335.950875	-13.029058	0.009748	-1.336521	56
406336.968299	-16.688692	0.009691	-1.722014	57
406338.015077	-18.633007	0.009763	-1.908589	58
406339.064510	-11.752369	0.009729	-1.207913	59
406340.114352	-13.122847	0.009707	-1.351840	60
406341.129063	-15.717556	0.009727	-1.615885	61
406342.178931	-17.963776	0.009733	-1.845716	62
406343.225851	-11.793155	0.009728	-1.212266	63
406344.274087	-14.358813	0.009733	-1.475297	64
406345.290008	-15.232036	0.009734	-1.564824	65
406346.338299	-18.430182	0.009753	-1.889784	66
406347.387867	-12.048317	0.009748	-1.235951	67
406348.436292	-15.198256	0.009729	-1.562131	68
406349.451319	-15.020226	0.009768	-1.537677	69
406350.499606	-19.101452	0.009777	-1.953665	70
406351.550640	-11.502313	0.009725	-1.182732	71
406352.565433	-25.041500	0.009739	-2.571316	72
406353.613907	-16.286617	0.009738	-1.672451	73
406354.660484	-19.185926	0.009730	-1.971918	74
406355.710608	-12.297011	0.009730	-1.263876	75
406356.725912	-24.289497	0.009730	-2.496237	76
406357.773512	-17.222441	0.009735	-1.769127	77
406358.823515	-17.871300	0.009704	-1.841723	78
406359.871837	-12.435310	0.009731	-1.277868	79
406360.886217	-25.372459	0.009755	-2.601068	80
406361.936406	-17.032000	0.009730	-1.750443	81
406362.984697	-18.057791	0.009730	-1.855947	82
406364.000650	-22.832649	0.009725	-2.347923	83
406365.048894	-24.356100	0.009754	-2.496975	84
406366.098406	-16.805323	0.009722	-1.728509	85
406367.147011	60.903160	0.009749	6.247189	86
406368.137634	-33.605690	0.009754	-3.445364	87
406369.211081	-24.516884	0.009726	-2.520886	88
406370.259641	-16.908451	0.009730	-1.737728	89
406371.309534	-18.186039	0.009728	-1.869511	90
406372.323873	-22.171165	0.009724	-2.280051	91
406373.372445	-25.262856	0.009729	-2.596586	92
406374.420674	-16.805004	0.009731	-1.726923	93
406375.470346	-19.013361	0.009738	-1.952412	94
406376.485177	-21.645386	0.009722	-2.226417	95
406377.533416	-25.075117	0.009738	-2.575080	96
406378.581668	-16.731710	0.009701	-1.724681	97
406379.632766	-18.971560	0.009733	-1.949214	98
406380.669183	-15.044463	0.009752	-1.542668	99
406381.695582	-24.942020	0.009726	-2.564586	100
406382.744150	-16.501116	0.009726	-1.696579	101
406383.793970	-20.021990	0.009728	-2.058095	102
406384.808649	-22.095018	0.009724	-2.272216	103
406385.856871	-24.773352	0.009729	-2.546245	104
406386.905139	-17.085320	0.009746	-1.753005	105
406387.954690	-18.588037	0.009742	-1.908086	106
406388.969349	-23.181374	0.009754	-2.376554	107
406390.020069	-23.282495	0.009723	-2.394675	108
406391.068624	-16.663776	0.009718	-1.714729	109
406392.082416	-30.677795	0.009748	-3.147091	110
406393.131937	-22.038151	0.009740	-2.262545	111
406394.179211	-23.562880	0.009729	-2.421961	112
406395.229345	-17.156263	0.009744	-1.760698	113
406396.244213	-28.589520	0.009713	-2.943569	114
406397.292479	-22.703051	0.009740	-2.330996	115
406398.319821	-31.328716	0.009719	-3.223452	116
406399.356989	-29.398817	0.009771	-3.008736	117
406400.406907	-28.603931	0.009737	-2.937649	118
406401.454059	-23.160280	0.009746	-2.376453	119
406402.502595	-23.390352	0.009745	-2.400277	120
406403.519953	-28.400330	0.009740	-2.915932	121
406404.566803	-28.981661	0.009745	-2.973985	122
