time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
3389.629252	30.114441	0.028223	1.067030	157
3390.661847	23.501381	0.028155	0.834727	158
3391.725470	14.631359	0.028124	0.520241	159
3392.745504	23.917511	0.028120	0.850553	160
3393.793710	29.648363	0.028094	1.055314	161
3394.828040	24.098124	0.028158	0.855815	162
3395.877313	30.378080	0.028158	1.078856	163
3396.912083	21.394495	0.028088	0.761698	164
3397.963595	27.977751	0.028157	0.993648	165
3398.995890	23.734745	0.028123	0.843960	166
3400.042912	29.013086	0.028132	1.031318	167
3401.078387	24.801907	0.028083	0.883166	168
3402.124973	30.067467	0.028123	1.069136	169
3403.162690	23.982225	0.028137	0.852349	170
3404.205027	30.528625	0.028154	1.084347	171
3405.246621	25.406063	0.028128	0.903218	172
3406.292203	26.951437	0.028082	0.959741	173
3407.331545	23.947195	0.028125	0.851460	174
3408.371723	25.730194	0.028126	0.914832	175
3409.414665	22.132402	0.028148	0.786283	176
3410.453915	28.675703	0.028118	1.019817	177
3411.497348	26.029551	0.028208	0.922771	178
3412.536562	28.519232	0.028127	1.013938	179
3413.581137	26.051340	0.028156	0.925265	180
3414.618461	29.318764	0.028097	1.043494	181
3415.664239	24.704576	0.028130	0.878223	182
3416.700699	28.908617	0.028151	1.026895	183
3417.747478	24.422466	0.028147	0.867662	184
3418.782878	29.598381	0.028052	1.055130	185
3419.835646	22.872047	0.028121	0.813348	186
3420.866917	28.339706	0.028085	1.009083	187
3421.913019	25.314510	0.028112	0.900503	188
3422.949301	28.338823	0.028147	1.006831	189
3423.996889	24.711271	0.028111	0.879075	190
3425.032930	28.057600	0.028113	0.998043	191
3426.080315	24.360933	0.028122	0.866272	192
3427.115817	29.391521	0.028120	1.045208	193
3428.161772	25.190413	0.028121	0.895783	194
3429.199394	29.302362	0.028147	1.041061	195
3430.244052	26.364372	0.028134	0.937101	196
3431.282145	28.444807	0.028112	1.011847	197
3432.328094	24.750149	0.028102	0.880724	198
3433.366506	29.005850	0.028098	1.032309	199
3434.409971	24.092129	0.028132	0.856392	200
3435.449971	28.495880	0.028108	1.013791	201
3436.492249	25.711893	0.028142	0.913660	202
3437.532978	29.078278	0.028115	1.034267	203
3438.575327	23.638618	0.028084	0.841698	204
3439.617630	29.304224	0.028076	1.043737	205
3440.658086	23.109800	0.028111	0.822095	206
3441.700472	29.723698	0.028109	1.057429	207
3442.740510	22.817358	0.028114	0.811603	208
3443.784711	29.283598	0.028120	1.041389	209
3444.822063	22.874765	0.028110	0.813765	210
3445.867187	31.219921	0.028141	1.109427	211
3446.904522	24.221676	0.028112	0.861612	212
3447.952544	29.144789	0.028128	1.036131	213
3448.988210	22.468624	0.028111	0.799295	214
3450.033918	30.793238	0.028084	1.096488	215
3451.069274	23.865442	0.028102	0.849254	216
3452.119597	29.272192	0.028077	1.042582	217
3453.152168	22.714308	0.028135	0.807335	218
3454.201276	30.713093	0.028089	1.093431	219
3455.236644	22.665344	0.028058	0.807816	220
3456.283707	29.684755	0.028098	1.056482	221
3457.318837	22.105486	0.028046	0.788192	222
3458.366359	30.803719	0.028130	1.095034	223
3459.400257	24.343277	0.028087	0.866705	224
3460.451290	28.801928	0.028101	1.024934	225
3461.483169	23.427858	0.028129	0.832887	226
3462.532696	31.457876	0.028065	1.120881	227
3463.566712	22.488914	0.028096	0.800417	228
3464.616571	26.428375	0.028141	0.939125	229
3465.649330	23.433474	0.028138	0.832800	230
3466.698720	29.899185	0.028091	1.064383	231
3467.733229	22.883602	0.028094	0.814551	232
3468.782343	28.609755	0.028104	1.017990	233
3469.818142	17.468243	0.028100	0.621638	234
3470.864058	29.379969	0.028099	1.045575	235
3471.898358	24.079393	0.028094	0.857098	236
3472.946964	30.157694	0.028106	1.072980	237
3473.983573	22.595644	0.028095	0.804270	238
3475.030359	29.092117	0.028101	1.035287	239
3476.065449	23.606047	0.028105	0.839909	240
3477.111652	27.909283	0.028052	0.994908	241
3478.148498	24.143974	0.028141	0.857968	242
3479.193536	29.874443	0.028129	1.062061	243
3480.233392	23.938612	0.028136	0.850803	244
3481.275935	18.042826	0.028187	0.640117	245
3482.315652	17.540686	0.028103	0.624154	246
3483.361150	27.657820	0.028102	0.984210	247
3484.400499	23.508610	0.028059	0.837814	248
3485.441234	29.526455	0.028098	1.050848	249
3486.484403	23.158640	0.028089	0.824473	250
3487.523357	28.479691	0.028094	1.013729	251
3488.565921	24.189707	0.028109	0.860574	252
3489.609567	27.018456	0.028184	0.958645	253
3490.649729	24.739370	0.028097	0.880497	254
3491.688110	28.441811	0.028109	1.011826	255
3492.732386	25.655987	0.028125	0.912198	0
3493.771823	27.534971	0.028123	0.979097	1
3494.816175	17.979254	0.028094	0.639965	2
3495.854956	26.935066	0.028088	0.958957	3
3496.898860	24.987133	0.028054	0.890688	4
3497.936866	28.137453	0.028080	1.002030	5
3498.983237	24.799105	0.028044	0.884279	6
3500.019296	28.296339	0.028114	1.006482	7
