time (s)	coil I (A)	last det (V)	int current (uC)
407057.206635	0.405836	138.574219	-373.828125
407057.208637	0.745302	138.574219	-373.828125
407057.210637	1.017271	138.574219	-373.828125
407057.212636	1.045273	138.574219	-373.828125
407057.214637	1.042320	11.465517	-0.427027
407058.256661	0.652552	327.050781	61.718750
407058.258662	0.966939	327.050781	61.718750
407058.260664	1.046605	327.050781	61.718750
407058.262662	1.043148	11.474628	-0.025350
407059.303566	0.364139	130.468750	-400.292969
407059.305568	0.705259	130.468750	-400.292969
407059.307568	0.998637	130.468750	-400.292969
407059.309567	1.046030	130.468750	-400.292969
407059.311568	1.042939	11.472324	-0.392276
407060.321592	0.742697	322.753906	65.429687
407060.323597	1.016239	322.753906	65.429687
407060.325596	1.045323	322.753906	65.429687
407060.327596	1.042457	11.467024	-0.430437
407061.367653	0.311352	134.277344	-392.285156
407061.369654	0.655056	134.277344	-392.285156
407061.371655	0.968602	134.277344	-392.285156
407061.373654	1.046595	134.277344	-392.285156
407061.375654	1.043225	11.475471	-0.438334
407062.419729	0.902645	315.039062	67.089844
407062.421731	1.046944	315.039062	67.089844
407062.423731	1.043917	11.483084	-0.319252
407063.466299	0.568705	138.476562	-386.523437
407063.468300	0.901105	138.476562	-386.523437
407063.470300	1.047947	138.476562	-386.523437
407063.472300	1.044976	11.494738	-0.359933
407064.486317	1.046794	322.460937	65.625000
407064.488320	1.043405	11.477455	-0.414659
407065.532341	0.844503	148.925781	-362.988281
407065.536338	1.044790	148.925781	-362.988281
407065.538341	1.042322	148.925781	-362.988281
407065.540340	1.040680	11.447483	-0.446603
407066.578880	0.504320	318.261719	63.769531
407066.580891	0.840180	318.261719	63.769531
407066.582889	1.044832	318.261719	63.769531
407066.586887	1.043681	318.261719	63.769531
407066.588888	1.041940	11.461344	-0.318888
407067.629411	0.834570	136.718750	-397.460937
407067.631411	1.042550	136.718750	-397.460937
407067.633412	1.044719	136.718750	-397.460937
407067.635413	1.042110	11.463214	-0.370975
407068.643936	0.620088	324.804687	61.230469
407068.645936	0.943691	324.804687	61.230469
407068.647936	1.047861	324.804687	61.230469
407068.649937	1.044415	11.488560	-0.387161
407069.693928	0.856381	143.945312	-375.878906
407069.695932	1.045220	143.945312	-375.878906
407069.697930	1.044697	11.491662	-0.434784
407070.742484	0.851713	320.410156	60.546875
407070.744484	1.044802	320.410156	60.546875
407070.746483	1.044717	11.491884	-0.307055
407071.755003	0.294137	143.945312	-370.214844
407071.757005	0.638775	143.945312	-370.214844
407071.759005	0.957259	143.945312	-370.214844
407071.761005	1.046506	143.945312	-370.214844
407071.763005	1.043003	11.473033	-0.508818
407072.805076	0.552282	332.226562	59.277344
407072.807076	0.886100	332.226562	59.277344
407072.809076	1.046943	332.226562	59.277344
407072.811075	1.044456	11.489012	-0.376042
407073.853047	0.451568	135.449219	-389.648437
407073.855050	0.789251	135.449219	-389.648437
407073.857050	1.032473	135.449219	-389.648437
407073.859050	1.044882	135.449219	-389.648437
407073.861050	1.042143	11.463569	-0.407874
407074.901086	0.357860	321.386719	61.621094
407074.903089	0.699356	321.386719	61.621094
407074.905088	0.709658	321.386719	61.621094
407074.907088	1.046208	321.386719	61.621094
407074.909088	1.043074	11.473813	-0.320506
407075.919121	0.737212	138.867187	-380.175781
407075.921124	1.013967	138.867187	-380.175781
407075.923122	1.045645	138.867187	-380.175781
407075.925124	1.042761	11.470375	-0.467352
407076.967124	0.640244	339.746094	61.425781
407076.969125	0.958908	339.746094	61.425781
407076.971125	1.048896	339.746094	61.425781
407076.973124	1.045432	11.499753	-0.122186
407078.016123	0.712340	129.394531	-406.054687
407078.018124	1.003330	129.394531	-406.054687
407078.020125	1.048121	129.394531	-406.054687
407078.022123	1.045157	11.496722	-0.393947
407079.032171	0.752518	340.332031	61.914062
407079.034173	1.020403	340.332031	61.914062
407079.036173	1.045601	340.332031	61.914062
407079.038173	1.042790	11.470694	-0.415211
407080.082135	0.961736	146.386719	-358.496094
407080.084137	1.046086	146.386719	-358.496094
407080.086140	1.042585	11.468433	-0.145177
407081.130700	0.961819	335.058594	63.671875
407081.132702	1.046611	335.058594	63.671875
407081.134702	1.043145	11.474593	-0.094094
407082.177215	0.636054	136.425781	-388.769531
407082.179218	0.955326	136.425781	-388.769531
407082.181218	1.046762	136.425781	-388.769531
407082.183220	1.043338	11.476720	-0.151554
407083.193227	0.671270	357.910156	60.644531
407083.195229	0.978853	357.910156	60.644531
407083.197228	1.046136	357.910156	60.644531
407083.201228	1.040843	11.449273	0.036245
407084.241208	0.569030	146.582031	-358.007812
407084.243209	0.901434	146.582031	-358.007812
407084.245209	1.048092	146.582031	-358.007812
407084.247210	1.045100	11.496102	-0.412722
407085.289735	0.561827	341.015625	61.523437
407085.291736	0.894785	341.015625	61.523437
407085.293733	1.046677	341.015625	61.523437
407085.295736	1.043851	11.482365	-0.350680
407086.305735	0.594182	153.125000	-339.746094
407086.307737	0.923205	153.125000	-339.746094
407086.309738	1.048246	153.125000	-339.746094
407086.311736	1.044811	11.492920	-0.459626
407087.353780	0.505930	348.632812	60.156250
407087.355790	0.841637	348.632812	60.156250
407087.357787	1.045350	348.632812	60.156250
407087.359787	1.046579	348.632812	60.156250
407087.361787	1.044108	11.485192	-0.402015
407088.401846	0.418561	151.171875	-346.972656
407088.403847	0.757404	151.171875	-346.972656
407088.405847	1.022007	151.171875	-346.972656
407088.407847	1.045149	151.171875	-346.972656
407088.409850	1.042320	11.465517	-0.431165
407089.417822	0.447347	364.453125	57.226562
407089.419824	0.785096	364.453125	57.226562
407089.421823	1.031438	364.453125	57.226562
407089.423824	1.045154	364.453125	57.226562
407089.425824	1.042377	11.466146	-0.440401
407090.465857	0.352254	154.492187	-340.722656
407090.467860	0.693947	154.492187	-340.722656
407090.469861	0.992301	154.492187	-340.722656
407090.471860	1.045993	154.492187	-340.722656
407090.473860	1.042790	11.470694	-0.454268
407091.515891	0.601542	345.214844	59.277344
407091.517892	0.929002	345.214844	59.277344
407091.519893	1.047225	345.214844	59.277344
407091.521891	1.043849	11.482339	-0.326284
407092.563940	0.513766	148.535156	-363.964844
407092.565949	0.849221	148.535156	-363.964844
407092.567945	1.044513	148.535156	-363.964844
407092.569945	1.044705	11.491750	-0.385100
407093.579995	0.555824	373.242187	56.640625
407093.581998	0.889298	373.242187	56.640625
407093.583998	1.047377	373.242187	56.640625
407093.586000	1.044863	11.493487	-0.429481
407094.627995	0.457421	169.042969	-308.593750
407094.629998	0.794888	169.042969	-308.593750
407094.631997	1.034417	169.042969	-308.593750
407094.633998	1.045300	169.042969	-308.593750
407094.635998	1.042583	11.468415	-0.465654
407095.642903	0.299287	367.871094	59.375000
407095.644903	0.643452	367.871094	59.375000
407095.646905	0.960509	367.871094	59.375000
407095.648904	1.046445	367.871094	59.375000
407095.650903	1.042924	11.472164	-0.415663
407096.694923	0.883966	177.148437	-281.347656
407096.696925	1.046533	177.148437	-281.347656
407096.698925	1.044124	11.485370	-0.477437
407097.741435	0.539115	360.546875	62.597656
407097.743437	0.554864	360.546875	62.597656
407097.745436	1.045516	360.546875	62.597656
407097.747437	1.043626	11.479884	-0.408963
407098.790375	0.598329	163.378906	-327.539062
407098.792375	0.926566	163.378906	-327.539062
407098.796375	1.044605	163.378906	-327.539062
407098.798375	1.042286	11.465146	-0.449195
407099.806387	0.632789	377.148437	61.328125
407099.808388	0.952930	377.148437	61.328125
407099.810390	1.046795	377.148437	61.328125
407099.812389	1.043325	11.476579	-0.196497
407100.854348	0.529878	174.609375	-274.804687
407100.858348	1.045517	174.609375	-274.804687
407100.860349	1.044313	174.609375	-274.804687
407100.862351	1.041865	11.460520	-0.429037
407101.870428	0.575833	378.417969	62.695312
407101.872430	0.907709	378.417969	62.695312
407101.874431	1.051288	378.417969	62.695312
407101.876430	1.047990	11.527891	-0.492419
407102.950485	0.353987	156.054687	-336.523437
407102.952486	0.695506	156.054687	-336.523437
407102.954486	0.992891	156.054687	-336.523437
407102.956486	1.045291	156.054687	-336.523437
407102.958485	1.042111	11.463223	-0.384390
407103.968510	0.731042	359.667969	63.964844
407103.970514	0.744947	359.667969	63.964844
407103.972522	1.044899	359.667969	63.964844
407103.974526	1.041958	11.461539	-0.415675
407105.014568	1.233112	161.914062	-314.843750
407105.016569	0.645645	161.914062	-314.843750
407105.018570	0.962124	161.914062	-314.843750
407105.020570	1.046814	161.914062	-314.843750
407105.022571	1.043345	11.476790	-0.410839
407106.032617	0.686806	392.578125	56.738281
407106.034618	0.987959	392.578125	56.738281
407106.036617	1.045573	392.578125	56.738281
407106.038618	1.042321	11.465536	-0.390017
407107.079129	0.334122	172.167969	-271.386719
407107.081132	0.676551	172.167969	-271.386719
407107.083133	0.982679	172.167969	-271.386719
407107.085133	1.047577	172.167969	-271.386719
407107.087134	1.044362	11.487984	-0.439247
407108.131119	0.906668	379.687500	56.347656
407108.133118	1.046761	379.687500	56.347656
407108.137118	1.041299	11.454288	-0.410148
407109.178102	0.647169	165.917969	-301.367187
407109.180104	0.962918	165.917969	-301.367187
407109.182105	1.045953	165.917969	-301.367187
407109.184104	1.042530	11.467831	-0.418627
407110.193023	0.496072	386.523437	54.785156
407110.195026	0.832043	386.523437	54.785156
407110.197026	1.041372	386.523437	54.785156
407110.199026	1.043952	386.523437	54.785156
407110.201026	1.041320	11.454519	-0.407946
407111.243077	0.419837	171.972656	-284.179687
407111.245080	1.017909	171.972656	-284.179687
407111.247080	1.045331	171.972656	-284.179687
407111.249079	1.042442	11.466866	-0.415110
407112.261150	1.032264	406.347656	50.976562
407112.263152	1.044331	406.347656	50.976562
407112.265153	1.041542	11.456957	-0.423886
407113.307662	0.780061	181.835937	-251.074219
407113.309663	1.029420	181.835937	-251.074219
407113.311666	1.044577	181.835937	-251.074219
407113.313664	1.041781	11.459589	-0.444507
407114.356248	0.781527	389.550781	53.710937
407114.358258	1.029956	389.550781	53.710937
407114.362254	1.041803	389.550781	53.710937
407114.364255	1.040101	11.441112	-0.338812
407115.402846	0.447283	176.757812	-278.906250
407115.404847	0.784924	176.757812	-278.906250
407115.406849	1.030808	176.757812	-278.906250
407115.408848	1.044364	176.757812	-278.906250
407115.410848	1.041633	11.457967	-0.369292
407116.420921	0.827759	407.617187	51.367187
407116.422923	1.040913	407.617187	51.367187
407116.424922	1.044270	407.617187	51.367187
407116.426923	1.041646	11.458109	-0.382307
407117.467494	0.491714	185.156250	-247.070312
407117.469493	0.827893	185.156250	-247.070312
407117.471494	1.042319	185.156250	-247.070312
407117.473494	1.045817	185.156250	-247.070312
407117.475496	1.043227	11.475496	-0.423011
407118.485503	0.859362	403.906250	52.832031
407118.487505	1.045208	403.906250	52.832031
407118.489505	1.044469	11.489162	-0.351530
407119.533569	0.775671	191.308594	-220.800781
407119.535570	1.028122	191.308594	-220.800781
407119.537571	1.044673	191.308594	-220.800781
407119.539570	1.041808	11.459890	-0.410805
407120.582141	0.773872	397.851562	54.394531
407120.584141	1.027224	397.851562	54.394531
407120.586142	1.044232	397.851562	54.394531
407120.588142	1.041416	11.455574	-0.349747
407121.630654	0.764088	184.960937	-250.976562
407121.632656	1.024121	184.960937	-250.976562
407121.634657	1.044684	184.960937	-250.976562
407121.636657	1.041855	11.460404	-0.372155
407122.647149	0.875008	404.003906	52.441406
407122.649149	1.045939	404.003906	52.441406
407122.651152	1.043926	11.483190	-0.368528
407123.695171	0.785649	189.550781	-220.703125
407123.697171	1.031024	189.550781	-220.703125
407123.699171	1.044337	189.550781	-220.703125
407123.701171	1.041602	11.457623	-0.375090
407124.709703	0.570067	437.402344	45.898437
407124.711704	0.902021	437.402344	45.898437
407124.713704	1.046276	437.402344	45.898437
407124.715703	1.043229	11.475524	-0.287657
407125.759726	0.813430	191.699219	-198.339844
407125.761728	0.821715	191.699219	-198.339844
407125.763726	1.043926	191.699219	-198.339844
407125.765728	1.041247	11.453713	-0.349857
407126.774258	0.598985	437.109375	45.996094
407126.776262	0.926883	437.109375	45.996094
407126.778259	1.047573	437.109375	45.996094
407126.780259	1.044228	11.486513	-0.367216
407127.822280	0.506626	192.578125	-191.210937
407127.824285	0.842261	192.578125	-191.210937
407127.826283	1.046011	192.578125	-191.210937
407127.828283	1.047222	192.578125	-191.210937
407127.830284	1.044780	11.492575	-0.411881
407128.872288	0.749279	430.957031	46.972656
407128.874291	1.018400	430.957031	46.972656
407128.876292	1.044585	430.957031	46.972656
407128.878293	1.041658	11.458242	-0.306844
407129.918890	0.413909	185.253906	-214.648437
407129.920890	0.752761	185.253906	-214.648437
407129.922889	1.019544	185.253906	-214.648437
407129.926888	1.041235	185.253906	-214.648437
407129.928888	1.039516	11.434677	-0.320652
407130.934927	0.453402	449.414062	42.968750
407130.936928	0.790824	449.414062	42.968750
407130.938929	1.032663	449.414062	42.968750
407130.942927	1.041851	449.414062	42.968750
407130.944928	1.040142	11.441563	-0.319592
407131.983884	0.518811	188.867187	-178.613281
