time (s)	det(V)
409634.556745	0.001686	
409634.558743	0.003265	
409634.560743	0.007660	
409634.562743	0.005686	
409634.564743	0.004541	
409634.566743	0.004729	
409634.568743	0.000834	
409634.570744	-0.000001	
409634.574743	0.001333	
409634.576743	0.005799	
409634.578743	0.004861	
409634.580744	0.003406	
409634.582743	0.003287	
409634.584744	0.001444	
409634.586743	0.001532	
409634.588743	0.002462	
409634.590744	-0.001188	
409634.594744	0.000707	
409634.596743	0.002474	
409634.598744	0.003150	
409634.600744	0.003389	
409634.602745	-0.000223	
409634.604743	0.002212	
409634.606744	0.001984	
409634.608745	0.002410	
409634.610744	0.003662	
409634.612748	0.002414	
409634.616743	0.001566	
409634.618749	-0.001440	
409634.620753	0.001566	
409634.622754	0.002813	
409634.624753	0.002403	
409634.626753	0.005804	
409634.628754	0.005223	
409634.632751	0.000423	
409634.636752	-0.000935	
409634.638754	0.003116	
409634.640753	0.003344	
409634.642755	0.004910	
409634.644753	0.008307	
409634.646753	0.004348	
409634.648753	0.004262	
409634.650753	0.003053	
409634.654753	-0.002006	
409634.656753	0.001043	
409634.658754	0.001787	
409634.660754	0.008090	
409634.662753	0.006270	
409634.664753	0.005361	
409634.666753	0.004900	
409634.668753	0.002149	
409634.670753	0.003321	
409634.674760	0.002244	
409634.678762	0.005886	
409634.680762	0.004758	
409634.682762	0.006001	
409634.684763	0.002891	
409634.686761	0.004136	
409634.688761	0.004450	
409634.690761	0.001795	
409634.694759	0.002547	
409634.698760	0.003206	
409634.700760	0.004387	
409634.702762	-0.000847	
409634.704761	0.003315	
409634.706761	0.003518	
409634.708763	0.003257	
409634.710765	0.006201	
409634.714767	0.002173	
409634.718769	0.002722	
409634.720769	0.002256	
409634.722769	0.003469	
409634.724768	0.003136	
409634.726768	0.005378	
409634.728767	0.004606	
409634.730768	0.000541	
409634.734767	0.001210	
409634.738767	-0.002757	
409634.740770	-0.000250	
409634.742769	0.000319	
409634.744768	0.002324	
409634.746769	0.001178	
409634.748767	-0.000540	
409634.750768	-0.002912	
409634.754768	-0.007614	
409634.756769	-0.005873	
409634.758769	-0.006332	
409634.760767	-0.002022	
409634.762770	-0.003375	
409634.764769	-0.004548	
409634.766769	-0.005253	
409634.768769	-0.009574	
409634.770769	-0.008490	
409634.774768	-0.009272	
409634.778768	-0.008412	
409634.780769	-0.010815	
409634.782771	-0.009291	
409634.784770	-0.013760	
409634.786770	-0.014279	
409634.788770	-0.014125	
409634.790770	-0.018065	
409634.794769	-0.016403	
409634.798771	-0.017213	
409634.800771	-0.019991	
409634.802769	-0.025017	
409634.804773	-0.023774	
409634.806772	-0.024773	
409634.808777	-0.026526	
409634.810775	-0.025631	
409634.812776	-0.028984	
409634.816773	-0.030495	
409634.818775	-0.037706	
409634.820773	-0.036684	
409634.822775	-0.036643	
409634.824774	-0.040023	
409634.826775	-0.038790	
409634.828774	-0.041100	
409634.832773	-0.045133	
409634.834775	-0.052776	
409634.836773	-0.055492	
409634.838775	-0.057425	
409634.840774	-0.059309	
409634.842775	-0.061012	
409634.844774	-0.060038	
409634.846775	-0.066288	
409634.848774	-0.069002	
409634.852773	-0.074301	
409634.856773	-0.083700	
409634.858774	-0.092181	
409634.860775	-0.092120	
409634.862777	-0.098518	
409634.864775	-0.103741	
409634.866775	-0.108084	
409634.868775	-0.116908	
409634.870774	-0.123449	
409634.874775	-0.126525	
409634.876774	-0.136627	
409634.878774	-0.143153	
409634.880775	-0.149987	
409634.882775	-0.155841	
409634.884775	-0.165594	
409634.886775	-0.173061	
409634.888774	-0.178071	
409634.890775	-0.187405	
409634.894773	-0.195920	
409634.898773	-0.211475	
409634.900774	-0.228639	
409634.902776	-0.243122	
409634.904776	-0.249215	
409634.906778	-0.260590	
409634.908781	-0.271069	
409634.910781	-0.278900	
409634.914781	-0.293075	
409634.918781	-0.314930	
409634.920783	-0.340082	
409634.922786	-0.351522	
409634.924781	-0.365076	
409634.926783	-0.377031	
409634.930781	-0.390422	
409634.932783	-0.418738	
409634.934783	-0.433169	
409634.938782	-0.446972	
409634.940783	-0.474041	
409634.942783	-0.490361	
409634.944783	-0.502937	
409634.946782	-0.521440	
409634.950780	-0.538065	
409634.952782	-0.578547	
409634.954781	-0.592494	
409634.958782	-0.610043	
409634.960783	-0.641595	
409634.964781	-0.680294	
409634.966782	-0.696862	
409634.968783	-0.719363	
409634.972785	-0.736727	
409634.976784	-0.772882	
409634.978784	-0.802575	
409634.980784	-0.820627	
409634.982784	-0.836050	
409634.984784	-0.854340	
409634.986785	-0.870431	
409634.988784	-0.886046	
409634.992784	-0.901457	
409634.994785	-0.922776	
409634.996785	-0.938188	
409634.998786	-0.948843	
409635.000787	-0.958796	
409635.002788	-0.973879	
409635.004788	-0.979410	
409635.006787	-0.987535	
409635.010787	-0.995716	
409635.014788	-1.004914	
409635.016788	-1.009723	
409635.018788	-1.014552	
409635.020789	-1.013156	
409635.022788	-1.010574	
409635.024789	-1.010353	
409635.026788	-1.002209	
409635.028788	-1.000511	
409635.032788	-0.996084	
409635.036788	-0.980624	
409635.038789	-0.958176	
409635.040788	-0.947284	
409635.042789	-0.933582	
409635.044788	-0.915744	
409635.048787	-0.903835	
409635.050789	-0.873577	
409635.052789	-0.860468	
409635.056787	-0.839636	
409635.058789	-0.799450	
409635.060788	-0.775052	
409635.062789	-0.756684	
409635.064788	-0.736026	
409635.066789	-0.711612	
409635.068788	-0.695549	
409635.070789	-0.671054	
409635.074788	-0.645409	
409635.076789	-0.593006	
409635.078789	-0.567871	
409635.080788	-0.543464	
409635.082788	-0.516226	
409635.084789	-0.492572	
409635.086789	-0.467329	
409635.090788	-0.439529	
409635.092788	-0.392838	
409635.094787	-0.361271	
409635.098789	-0.337807	
409635.100788	-0.280561	
409635.102789	-0.257781	
409635.104790	-0.228026	
409635.106787	-0.200910	
409635.110786	-0.173342	
409635.112788	-0.119382	
409635.114789	-0.091532	
409635.116788	-0.063510	
409635.118788	-0.039316	
409635.120789	-0.011418	
409635.122788	0.020196	
409635.124788	0.045260	
409635.126789	0.074697	
409635.130789	0.100547	
409635.134787	0.153557	
409635.136788	0.204812	
409635.138789	0.233654	
409635.140789	0.259257	
409635.142789	0.286171	
409635.144789	0.317236	
409635.146790	0.340867	
409635.148789	0.363758	
409635.152790	0.386867	
409635.154790	0.431701	
409635.156789	0.454811	
409635.158792	0.479067	
409635.160792	0.509135	
409635.162791	0.529309	
409635.164792	0.550551	
409635.166791	0.575602	
409635.168792	0.592896	
409635.172791	0.613379	
409635.176790	0.657101	
409635.178793	0.700233	
409635.180791	0.718379	
409635.182792	0.737180	
409635.184791	0.753558	
409635.186791	0.770070	
409635.188792	0.787310	
409635.192792	0.802197	
409635.196792	0.839210	
409635.198792	0.865924	
409635.200792	0.879954	
409635.202792	0.887346	
409635.204791	0.902535	
409635.206791	0.912473	
409635.208791	0.919447	
409635.212789	0.933142	
409635.216791	0.945365	
409635.218791	0.954431	
409635.220791	0.958424	
409635.222791	0.963701	
409635.224791	0.964507	
409635.226791	0.968554	
409635.228792	0.966743	
409635.232791	0.962611	
409635.236791	0.957388	
409635.238792	0.950106	
409635.240791	0.942770	
409635.242791	0.937095	
409635.244791	0.934256	
409635.248791	0.922867	
409635.250791	0.901350	
409635.252792	0.885335	
409635.256791	0.876126	
409635.258792	0.852109	
409635.260791	0.843256	
409635.262792	0.826089	
409635.264792	0.810873	
409635.268789	0.796326	
409635.270792	0.760124	
409635.272792	0.745502	
409635.276791	0.727674	
409635.278792	0.698110	
409635.280793	0.679958	
409635.282795	0.664169	
409635.284791	0.644575	
409635.288791	0.626451	
409635.290791	0.591204	
409635.292791	0.575062	
409635.296791	0.562739	
409635.298791	0.528482	
409635.300793	0.512714	
409635.302793	0.491368	
409635.304792	0.479745	
409635.308789	0.462821	
409635.310791	0.436564	
409635.312791	0.421215	
409635.316792	0.406643	
409635.318791	0.382241	
409635.320793	0.370813	
409635.322792	0.358973	
409635.324791	0.346843	
409635.328789	0.336531	
409635.330791	0.309101	
409635.332791	0.300577	
409635.336791	0.286312	
409635.338792	0.268588	
409635.340793	0.258556	
409635.342791	0.249237	
409635.344791	0.244712	
409635.348789	0.232686	
409635.350791	0.214254	
409635.352792	0.201650	
409635.356791	0.196958	
409635.358792	0.183447	
409635.360791	0.180315	
409635.362792	0.170935	
409635.364792	0.163528	
409635.368789	0.157858	
409635.370793	0.142239	
409635.372795	0.137199	
409635.376793	0.131401	
409635.378795	0.124627	
409635.380795	0.118166	
409635.382793	0.114419	
409635.384794	0.107000	
409635.388793	0.101539	
409635.390794	0.092519	
409635.392793	0.089583	
409635.396794	0.089480	
409635.398793	0.081245	
409635.400794	0.077854	
409635.402794	0.070038	
409635.404791	0.069922	
409635.408791	0.066028	
409635.412791	0.062603	
409635.414793	0.055793	
409635.416793	0.054612	
409635.418793	0.048737	
409635.420794	0.047351	
409635.422794	0.046681	
409635.424794	0.043157	
409635.428791	0.042577	
409635.432792	0.036449	
409635.434794	0.032892	
409635.436793	0.030602	
409635.438794	0.030792	
409635.440796	0.028829	
409635.442795	0.027890	
409635.444796	0.030283	
409635.446795	0.025141	
409635.450793	0.023394	
409635.454798	0.015691	
409635.456795	0.018870	
409635.458796	0.017872	
409635.460796	0.020508	
409635.462795	0.018987	
409635.464795	0.017203	
409635.466795	0.014707	
409635.470795	0.010034	
409635.474795	0.011266	
409635.476795	0.014176	
409635.478794	0.013099	
409635.480795	0.010823	
409635.482796	0.011365	
409635.484796	0.008470	
409635.488793	0.004615	
409635.513250	0.013053	
409635.515252	0.015180	
409635.517253	0.014921	
409635.519253	0.009878	
409635.521252	0.011979	
409635.523251	0.012245	
409635.527251	0.011930	
409635.531251	0.011575	
409635.533253	0.011167	
409635.535251	0.008369	
409635.537253	0.009368	
409635.539253	0.009530	
409635.541253	0.008583	
409635.543253	0.011458	
409635.545252	0.009826	
409635.549251	0.008046	
409635.553252	0.006586	
409635.555253	0.008018	
409635.557254	0.007893	
409635.559252	0.006705	
409635.561252	0.012355	
409635.565252	0.008145	
409635.567252	0.006192	
409635.569253	0.001511	
409635.573252	0.004057	
409635.575253	0.006353	
409635.577253	0.008991	
409635.579251	0.007447	
409635.581253	0.006477	
409635.585252	0.007555	
409635.587252	0.002005	
409635.589252	0.004227	
409635.593251	0.002610	
409635.595252	0.008604	
409635.597253	0.006266	
409635.599252	0.005725	
409635.601254	0.005445	
409635.605250	0.002162	
409635.607254	0.002118	
409635.609252	0.001812	
409635.613252	0.007228	
409635.615254	0.005865	
409635.617252	0.005604	
409635.619252	-0.000224	
409635.621252	0.003812	
409635.625251	0.003543	
409635.627253	0.001938	
409635.629252	0.004112	
409635.631251	0.002378	
409635.633253	0.005076	
409635.635255	0.001857	
409635.637255	0.002255	
409635.639255	0.003714	
409635.641254	0.003333	
409635.645252	0.005397	
409635.649253	0.002091	
409635.651255	0.002532	
409635.653254	-0.000166	
409635.655254	0.003427	
409635.657252	0.002992	
409635.659255	0.003008	
409635.661255	0.008174	
409635.663255	0.002485	
409635.667260	0.002081	
409635.669261	-0.003461	
409635.671261	0.001129	
409635.673262	0.002097	
409635.675260	0.002765	
409635.677262	0.007364	
409635.679264	0.003915	
409635.681262	0.003048	
409635.683263	0.003844	
409635.685262	-0.001039	
409635.689261	0.001077	
409635.691263	0.002044	
409635.693263	0.006569	
409635.695262	0.006625	
409635.697262	0.004274	
409635.699265	0.005379	
409635.701262	0.004348	
409635.703263	0.000952	
409635.705262	0.001861	
409635.709261	0.001316	
409635.711263	0.006890	
409635.713263	0.004091	
409635.715262	0.005343	
409635.717262	0.004608	
409635.719264	-0.000528	
409635.723261	0.001812	
409635.725263	0.001893	
409635.727264	0.004114	
409635.729262	0.001978	
409635.733262	0.001855	
409635.735262	-0.000360	
409635.737262	0.001818	
409635.739263	0.002249	
409635.741264	0.001930	
409635.743263	0.005654	
409635.745263	0.003149	
409635.747263	-0.000318	
409635.751261	0.001964	
409635.753261	-0.001844	
409635.755261	0.001407	
409635.757262	0.001337	
409635.759263	0.000604	
409635.761264	0.005231	
409635.763263	0.001582	
409635.765264	0.000703	
409635.767264	-0.001560	
409635.771268	-0.007191	
409635.773269	-0.004326	
409635.775270	-0.001506	
409635.777269	0.001151	
409635.779268	-0.001108	
409635.781270	-0.003688	
409635.783270	-0.003540	
409635.787267	-0.006728	
409635.791268	-0.007369	
409635.793270	-0.005855	
409635.795270	-0.004754	
409635.797271	-0.007860	
409635.799271	-0.008128	
409635.801270	-0.009715	
409635.803268	-0.012449	
409635.805270	-0.012919	
409635.809269	-0.014523	
409635.813269	-0.010998	
409635.815270	-0.014169	
409635.817271	-0.015349	
409635.819270	-0.021830	
409635.821270	-0.018890	
409635.823269	-0.020789	
409635.825270	-0.023627	
409635.829270	-0.021153	
409635.831270	-0.027133	
409635.833269	-0.026468	
409635.835270	-0.030879	
409635.837272	-0.031194	
409635.839269	-0.032256	
409635.841270	-0.034508	
409635.843270	-0.032752	
409635.845269	-0.035191	
409635.847270	-0.039322	
409635.851270	-0.040493	
409635.853269	-0.047275	
409635.855270	-0.046105	
409635.857271	-0.047972	
409635.859275	-0.050568	
409635.861274	-0.048830	
409635.863274	-0.053989	
409635.865273	-0.056738	
409635.867274	-0.062171	
409635.871272	-0.067261	
409635.873274	-0.070649	
409635.875275	-0.072765	
409635.877273	-0.072733	
409635.879274	-0.077978	
409635.881274	-0.082920	
409635.883274	-0.086016	
409635.887272	-0.094354	
409635.891272	-0.102069	
409635.893274	-0.108726	
409635.895272	-0.112597	
409635.897274	-0.119440	
409635.899274	-0.125685	
409635.901273	-0.131374	
409635.903273	-0.139259	
409635.905274	-0.144940	
409635.909273	-0.151660	
409635.913273	-0.160419	
409635.915274	-0.175109	
409635.917275	-0.182928	
409635.919273	-0.195518	
409635.921274	-0.200717	
409635.923272	-0.208518	
409635.925273	-0.218900	
409635.929274	-0.225591	
409635.933275	-0.247321	
409635.935274	-0.267453	
409635.937274	-0.278226	
409635.939274	-0.288190	
409635.941274	-0.300061	
409635.943274	-0.309103	
409635.945274	-0.321271	
409635.949275	-0.335918	
409635.953273	-0.362769	
409635.955277	-0.386925	
409635.957275	-0.400164	
409635.959275	-0.413346	
409635.961282	-0.421082	
409635.963279	-0.435508	
409635.965282	-0.451120	
409635.969282	-0.466648	
409635.971282	-0.498882	
409635.973281	-0.515039	
409635.975284	-0.528765	
409635.977282	-0.541361	
409635.979281	-0.560910	
409635.981280	-0.578774	
409635.983281	-0.594665	
409635.985281	-0.615538	
409635.989281	-0.634220	
409635.993281	-0.667821	
409635.995281	-0.698088	
409635.997281	-0.717590	
409635.999282	-0.734762	
409636.001282	-0.753321	
409636.003281	-0.772210	
409636.005281	-0.788725	
409636.009282	-0.805424	
409636.013282	-0.833119	
409636.015282	-0.865066	
409636.017281	-0.880238	
409636.019280	-0.899168	
409636.021281	-0.910275	
409636.025280	-0.922717	
409636.027282	-0.945008	
409636.029282	-0.958515	
409636.033280	-0.969500	
409636.035282	-0.987220	
409636.037283	-0.995106	
409636.039282	-1.000184	
409636.041281	-1.006805	
409636.045280	-1.007953	
409636.047280	-1.016520	
409636.049282	-1.017491	
409636.053283	-1.017649	
409636.055282	-1.012561	
409636.057281	-1.008853	
409636.059281	-1.004221	
409636.061283	-0.992846	
409636.063283	-0.988926	
409636.065289	-0.982702	
409636.069289	-0.973634	
409636.071290	-0.953130	
409636.073290	-0.940365	
409636.075289	-0.927600	
409636.077289	-0.909914	
409636.079289	-0.896988	
409636.081290	-0.882913	
409636.083288	-0.866283	
409636.087289	-0.854563	
409636.091289	-0.816119	
409636.093290	-0.773528	
409636.095289	-0.751462	
409636.097288	-0.733184	
409636.099288	-0.712611	
409636.101289	-0.691202	
409636.103290	-0.671889	
409636.107290	-0.623975	
409636.111295	-0.601726	
409636.113297	-0.549481	
409636.115296	-0.525385	
409636.117296	-0.500204	
409636.119296	-0.480957	
409636.121295	-0.453122	
409636.125293	-0.433437	
409636.127296	-0.383035	
409636.131297	-0.360149	
409636.133296	-0.308375	
409636.135296	-0.285124	
409636.137295	-0.260579	
409636.139296	-0.232836	
409636.141295	-0.206306	
409636.145295	-0.180132	
409636.149294	-0.130376	
409636.151296	-0.076117	
409636.153296	-0.051170	
409636.155296	-0.021095	
409636.157295	0.007216	
409636.159296	0.034201	
409636.161302	0.066566	
409636.163303	0.089049	
409636.167303	0.116477	
409636.171304	0.167601	
409636.173305	0.227976	
409636.175304	0.255012	
409636.177308	0.286257	
409636.179305	0.311486	
409636.181303	0.336663	
409636.183305	0.362601	
409636.187311	0.385120	
409636.191311	0.434525	
409636.193310	0.490606	
409636.195309	0.515798	
409636.197310	0.538358	
409636.199311	0.564972	
409636.201311	0.588567	
409636.203311	0.609246	
409636.207311	0.634364	
409636.209311	0.683282	
409636.211311	0.711043	
409636.213317	0.729996	
409636.215315	0.753024	
409636.217314	0.774653	
409636.219314	0.790519	
409636.221314	0.813612	
409636.223315	0.833050	
409636.227314	0.850436	
409636.231314	0.886139	
409636.233315	0.919213	
409636.235315	0.930871	
409636.237315	0.943458	
409636.239315	0.957493	
409636.241315	0.967383	
409636.243314	0.979049	
409636.247319	0.988572	
409636.251325	1.001585	
409636.253328	1.011493	
409636.255329	1.019039	
409636.257329	1.021119	
409636.259329	1.023118	
409636.261328	1.029088	
409636.263327	1.023271	
409636.267327	1.022548	
409636.271327	1.013604	
409636.273329	1.009510	
409636.275329	1.003695	
409636.277328	0.999708	
409636.279328	0.989729	
409636.281330	0.978698	
409636.283329	0.968817	
409636.287329	0.953660	
409636.291329	0.931287	
409636.293331	0.907869	
409636.295330	0.894168	
409636.297330	0.876087	
409636.299330	0.860353	
409636.303329	0.843079	
409636.305331	0.807926	
409636.307330	0.789146	
409636.311330	0.771751	
409636.313331	0.738617	
409636.315330	0.720181	
409636.317331	0.701372	
409636.319330	0.677808	
409636.323329	0.661353	
409636.325331	0.622442	
409636.327331	0.607381	
409636.331330	0.587280	
409636.333330	0.552446	
409636.335333	0.530010	
409636.337334	0.512311	
409636.339334	0.497059	
409636.343334	0.479031	
409636.345333	0.447390	
409636.347334	0.430764	
409636.351334	0.415410	
409636.353334	0.389040	
409636.355335	0.375844	
409636.357335	0.361296	
409636.359334	0.348103	
409636.361335	0.339379	
409636.365339	0.321736	
409636.367338	0.297864	
409636.369340	0.281557	
409636.371342	0.274034	
409636.373341	0.263517	
409636.375340	0.253293	
409636.377341	0.246337	
409636.379341	0.235164	
409636.381341	0.223650	
409636.383347	0.214573	
409636.387345	0.202837	
409636.389346	0.188667	
409636.391344	0.181644	
409636.393344	0.176126	
409636.395346	0.169223	
409636.397344	0.160683	
409636.399344	0.153974	
409636.401344	0.146169	
409636.403347	0.135875	
409636.407345	0.132827	
409636.409344	0.121503	
409636.411345	0.121766	
409636.413345	0.113985	
409636.415345	0.109889	
409636.417345	0.105276	
409636.419344	0.095620	
409636.421347	0.094656	
409636.423346	0.089022	
409636.427357	0.085901	
409636.429359	0.080260	
409636.431359	0.077237	
409636.433358	0.073910	
409636.435358	0.067586	
409636.437359	0.065013	
409636.439358	0.063226	
409636.443356	0.059504	
409636.447357	0.051067	
409636.449359	0.050283	
409636.451358	0.046423	
409636.453359	0.043148	
409636.455358	0.041817	
409636.457359	0.039794	
409636.461356	0.036480	
409636.465356	0.033564	
409636.467358	0.030733	
409636.469358	0.026159	
409636.471357	0.027095	
409636.473359	0.025517	
409636.475359	0.025112	
409636.477358	0.026349	
409636.481357	0.021631	
409636.485357	0.019609	
409636.487360	0.014713	
409636.489359	0.016677	
409636.491358	0.015341	
409636.493357	0.016039	
409636.495358	0.015854	
409636.497358	0.012713	
409636.499359	0.010812	
409636.503361	0.008135	
409636.522198	0.014784	
409636.524199	0.013937	
409636.526200	0.014955	
409636.528199	0.017328	
409636.530198	0.014283	
409636.532198	0.012689	
409636.534199	0.011818	
409636.538204	0.007421	
409636.540204	0.010066	
409636.542205	0.010471	
409636.544204	0.014552	
409636.546205	0.012332	
409636.548204	0.010895	
409636.550205	0.011099	
409636.554202	0.006599	
409636.558203	0.007864	
409636.560205	0.010786	
409636.562205	0.010417	
409636.564205	0.008611	
409636.566205	0.008186	
409636.568204	0.006731	
409636.570204	0.005765	
409636.574202	0.005697	
409636.578202	0.005143	
409636.580205	0.007071	
409636.582207	0.008479	
409636.584209	0.006429	
409636.586209	0.001954	
409636.588209	0.004749	
409636.590209	0.004351	
409636.592208	0.002647	
409636.596209	0.006221	
409636.598209	0.003187	
409636.600209	0.003722	
409636.602210	0.001935	
409636.604208	0.003919	
409636.606209	0.005097	
409636.608207	0.002472	
409636.610209	0.006459	
409636.612209	0.005359	
409636.616215	0.002158	
409636.620216	0.000165	
409636.622216	0.003010	
409636.624217	0.002533	
409636.626216	0.004099	
409636.628216	0.006118	
409636.632215	0.003748	
409636.634217	0.001541	
409636.636217	-0.003388	
409636.640217	0.000526	
409636.642216	0.001576	
409636.644217	0.006619	
409636.646217	0.003419	
409636.648217	0.003112	
409636.652214	0.002524	
409636.654216	-0.000248	
409636.656217	0.001031	
409636.660216	-0.000352	
409636.662217	0.003734	
409636.664216	0.001854	
409636.666219	0.003298	
409636.668227	0.000437	
409636.672227	0.000192	
409636.674228	-0.000871	
409636.676229	0.000785	
409636.680228	0.004168	
409636.682229	0.003522	
409636.684228	0.003032	
409636.686229	-0.002279	
409636.688229	0.001798	
409636.690227	-0.000128	
409636.694236	0.000282	
409636.696236	0.002387	
409636.698236	0.000135	
409636.700237	0.004954	
409636.702236	0.000887	
409636.704237	0.002122	
409636.706237	0.003741	
409636.708236	0.002540	
409636.710237	0.006370	
409636.712238	0.003941	
409636.716237	0.001303	
409636.718237	0.000757	
409636.720237	0.002270	
409636.722237	0.003282	
409636.724236	0.003593	
409636.726237	0.003779	
409636.728237	0.008262	
409636.730237	0.003629	
409636.732239	0.002612	
409636.736245	0.003301	
409636.738244	0.001909	
409636.740244	0.002593	
409636.742246	0.002154	
409636.744246	0.008227	
409636.746245	0.005085	
409636.748244	0.004716	
409636.750244	0.004191	
409636.752245	-0.000383	
409636.756244	-0.000181	
409636.758245	0.001546	
409636.760245	0.006225	
409636.762245	0.005454	
409636.764245	0.003867	
409636.766244	0.004411	
409636.768244	0.002046	
409636.772242	0.001767	
409636.774244	0.000457	
409636.776244	0.001754	
409636.778244	0.005400	
409636.780249	0.003140	
409636.782246	0.004178	
409636.784245	0.004152	
409636.786246	-0.002152	
409636.788246	0.002105	
409636.792244	0.000946	
409636.794246	0.004296	
409636.798246	0.002502	
409636.800247	0.002363	
409636.802248	-0.000752	
409636.804245	-0.000719	
409636.806246	0.001557	
409636.808246	-0.000191	
409636.812244	0.000970	
409636.816244	-0.000727	
409636.818246	-0.002909	
409636.820247	-0.002234	
409636.822246	-0.000373	
409636.824246	-0.001456	
409636.826246	-0.001656	
409636.828246	0.001400	
409636.830245	-0.003519	
409636.834254	-0.001933	
409636.836254	-0.007988	
409636.838252	-0.005993	
409636.840254	-0.005177	
409636.842255	-0.006536	
409636.844255	-0.002485	
409636.846254	-0.005184	
409636.848254	-0.005399	
409636.850258	-0.005929	
409636.852259	-0.012498	
409636.856258	-0.010806	
409636.858258	-0.012468	
409636.860258	-0.009124	
409636.862258	-0.009699	
409636.864258	-0.012563	
409636.866258	-0.012694	
409636.868256	-0.014980	
409636.870258	-0.016677	
409636.872258	-0.017997	
409636.876264	-0.019818	
409636.878266	-0.017538	
409636.880266	-0.018852	
409636.882266	-0.020549	
409636.884265	-0.021611	
409636.886266	-0.028589	
409636.888265	-0.026613	
409636.890266	-0.028840	
409636.892266	-0.031597	
409636.894268	-0.028873	
409636.898266	-0.032768	
409636.900266	-0.034824	
409636.902267	-0.040070	
409636.904266	-0.040106	
409636.906267	-0.041435	
409636.908267	-0.044673	
409636.910266	-0.043959	
409636.914264	-0.047929	
409636.918264	-0.053669	
409636.920266	-0.060501	
