time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
409114.233135	1.125067	0.014565	0.077246	248
409115.270216	0.636746	0.014573	0.043692	249
409116.284219	0.545207	0.014559	0.037448	250
409117.333551	-0.267446	0.014540	-0.018393	251
409118.381503	-0.535743	0.014555	-0.036807	252
409119.429681	0.556421	0.014588	0.038144	253
409120.447156	0.588986	0.014588	0.040375	254
409121.495759	1.019651	0.014591	0.069881	255
409122.542794	-0.003305	0.014551	-0.000227	0
409123.577771	0.135817	0.014555	0.009331	1
409124.608489	0.557434	0.014549	0.038314	2
409125.655688	0.925061	0.014563	0.063522	3
409126.705067	0.447113	0.014573	0.030682	4
409127.754133	0.660484	0.014584	0.045289	5
409128.769539	0.770193	0.014559	0.052901	6
409129.817806	0.970842	0.014586	0.066558	7
409130.865555	0.447024	0.014535	0.030756	8
409131.915685	0.518389	0.014587	0.035538	9
409132.930813	0.565928	0.014577	0.038824	10
409133.979082	1.167589	0.014519	0.080418	11
409135.014252	0.441664	0.014555	0.030344	12
409136.075677	0.459548	0.014559	0.031565	13
409137.103945	1.500200	0.014561	0.103028	14
409138.141484	0.125613	0.014555	0.008630	15
409139.189794	0.386376	0.014604	0.026457	16
409140.228881	0.735671	0.014561	0.050524	17
409141.255842	0.719406	0.014523	0.049535	18
409142.288890	1.198929	0.014555	0.082373	19
409143.351216	0.553849	0.014570	0.038013	20
409144.399742	1.013353	0.014564	0.069581	21
409145.415967	0.682534	0.014552	0.046905	22
409146.451183	1.439301	0.014561	0.098845	23
409147.512539	0.399829	0.014575	0.027433	24
409148.575242	1.508578	0.014549	0.103692	25
409149.576774	0.748933	0.014551	0.051469	26
409150.625574	1.065131	0.014578	0.073064	27
409151.674937	0.482452	0.014551	0.033155	28
409152.722926	1.034141	0.014565	0.071001	29
409153.738853	0.683931	0.014570	0.046942	30
409154.787136	1.403494	0.014581	0.096252	31
409155.837705	0.562434	0.014556	0.038639	32
409156.883202	0.055219	0.014552	0.003795	33
409157.932275	0.190997	0.014560	0.013118	34
409158.949298	1.447782	0.014552	0.099492	35
409159.997865	0.775247	0.014557	0.053257	36
409161.045360	0.667881	0.014553	0.045892	37
