time (s)	coil I (A)	last det (V)	int current (uC)
404372.853351	0.394573	303.710937	108.691406
404372.857352	0.392044	4.312486	-0.872926
404373.903448	0.394326	289.355469	-190.625000
404373.905447	0.393191	4.325106	-0.974890
404374.949450	0.368633	279.003906	113.671875
404374.951454	0.390168	279.003906	113.671875
404374.953451	0.389025	4.279270	-0.907974
404375.997922	0.362186	271.777344	-216.894531
404375.999923	0.390000	271.777344	-216.894531
404376.001924	0.388810	4.276913	-0.926703
404377.046511	0.363120	279.003906	111.523437
404377.048513	0.389614	279.003906	111.523437
404377.050511	0.388364	4.272003	-0.816062
404378.063033	0.388744	272.167969	-215.234375
404378.065035	0.389213	4.281344	-0.990676
404379.115101	0.390145	304.882812	103.515625
404379.117104	0.389386	4.283249	-0.903252
404380.159098	0.329842	246.582031	-239.746094
404380.161100	0.389796	246.582031	-239.746094
404380.163098	0.388480	4.273279	-0.894578
404381.209129	0.391993	276.855469	112.109375
404381.213129	0.389600	4.285598	-0.730661
