time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
1296.160372	13.592710	0.004286	3.171620	135
1297.178452	15.583703	0.004307	3.617959	136
1298.238061	14.654115	0.004290	3.415530	137
1299.260958	14.947499	0.004282	3.490754	138
1300.317070	15.059811	0.004283	3.516109	139
1301.347581	14.289801	0.004285	3.334584	140
1302.392180	15.391692	0.004291	3.587131	141
1303.430704	14.331120	0.004288	3.341994	142
1304.466729	15.793319	0.004279	3.690588	143
1305.519266	14.316129	0.004274	3.349254	144
1306.544609	15.227885	0.004269	3.566871	145
1307.602405	14.376165	0.004282	3.357168	146
1308.620298	14.942015	0.004280	3.491344	147
1309.686531	14.822347	0.004280	3.463354	148
1310.698455	14.585497	0.004282	3.406341	149
1311.764396	15.926478	0.004276	3.724274	150
1312.778667	14.052771	0.004301	3.266976	151
1313.846689	15.911069	0.004291	3.707876	152
1314.861264	12.883163	0.004296	2.998582	153
1315.919210	17.325653	0.004274	4.053324	154
1316.945361	12.945480	0.004286	3.020307	155
1317.997398	17.244169	0.004283	4.026130	156
1319.031988	12.470514	0.004278	2.915159	157
1320.072004	17.728848	0.004286	4.136364	158
1321.116011	12.674716	0.004292	2.952928	159
1322.149710	17.410606	0.004272	4.075708	160
1323.200670	12.647287	0.004282	2.953759	161
1324.226922	17.427814	0.004281	4.070725	162
1325.283463	12.794804	0.004266	2.999049	163
1326.303448	17.820276	0.004270	4.173098	164
1327.365518	13.164713	0.004295	3.065397	165
1328.383271	17.409937	0.004278	4.069776	166
1329.443443	13.480614	0.004272	3.155428	167
1330.465596	17.152628	0.004291	3.997767	168
1331.522096	13.783200	0.004279	3.220923	169
1332.546052	17.420979	0.004287	4.063569	170
1333.602170	13.532368	0.004281	3.160959	171
1334.626277	17.817717	0.004290	4.153637	172
1335.683095	13.008492	0.004274	3.043801	173
1336.710362	17.709740	0.004280	4.138144	174
1337.758915	13.609868	0.004293	3.170451	175
1338.792940	18.065691	0.004293	4.207785	176
1339.834960	13.199458	0.004296	3.072187	177
1340.877435	17.944397	0.004292	4.181122	178
1341.913374	12.964926	0.004282	3.028031	179
1342.961342	17.534834	0.004303	4.074720	180
1343.987343	13.805115	0.004297	3.212399	181
1345.045922	17.361557	0.004284	4.052263	182
1346.064494	15.187950	0.004297	3.534763	183
1347.126490	17.177702	0.004277	4.016129	184
1348.142494	14.899456	0.004275	3.484857	185
1349.210612	16.207666	0.004287	3.780844	186
1350.223139	15.404791	0.004268	3.609072	187
1351.287611	16.260178	0.004285	3.794270	188
1352.305726	15.715029	0.004283	3.668738	189
1353.365697	16.024164	0.004277	3.746441	190
1354.387614	16.075556	0.004273	3.761745	191
1355.449839	14.773865	0.004273	3.457654	192
1356.471877	16.157482	0.004285	3.770884	193
1357.523960	15.059041	0.004279	3.519476	194
1358.555993	16.129101	0.004295	3.754971	195
1359.602524	15.044202	0.004269	3.524300	196
1360.638490	16.082636	0.004286	3.751933	197
1361.678574	15.340720	0.004290	3.576249	198
1362.718499	16.460220	0.004283	3.843430	199
1363.756539	15.620865	0.004292	3.639428	200
1364.800540	17.023588	0.004282	3.975287	201
1365.832579	16.266445	0.004275	3.805389	202
1366.884621	16.553751	0.004316	3.835332	203
1367.912622	16.094732	0.004286	3.755314	204
1368.965828	16.305023	0.004274	3.815133	205
1369.993585	15.678020	0.004275	3.667603	206
1371.047612	16.118975	0.004298	3.750207	207
1372.071656	16.329403	0.004276	3.818621	208
1373.131320	15.333753	0.004280	3.582425	209
1374.149687	16.973738	0.004306	3.942166	210
1375.211696	15.459435	0.004274	3.617406	211
1376.230627	16.737171	0.004286	3.904727	212
1377.291189	15.587069	0.004289	3.633925	213
1378.309018	16.793898	0.004277	3.926152	214
1379.373223	15.270827	0.004278	3.569261	215
1380.391766	16.831030	0.004278	3.934450	216
1381.450256	15.759588	0.004284	3.678326	217
1382.467964	17.537634	0.004278	4.099041	218
1383.534386	15.036934	0.004290	3.505032	219
1384.550923	17.115091	0.004290	3.989637	220
1385.612971	15.502882	0.004307	3.599595	221
1386.633521	16.489876	0.004292	3.841902	222
1387.691441	15.964048	0.004281	3.729349	223
1388.711605	16.993015	0.004297	3.954457	224
1389.769604	16.331287	0.004284	3.811960	225
1390.791605	17.056610	0.004280	3.985241	226
1391.849643	16.519552	0.004280	3.859336	227
1392.873586	16.781010	0.004279	3.921717	228
1393.932484	15.963966	0.004269	3.739146	229
1394.957764	16.322166	0.004335	3.765209	230
1396.011114	16.174536	0.004270	3.788034	231
1397.038232	16.155312	0.004282	3.772491	232
1398.086308	16.883335	0.004283	3.941606	233
1399.122410	40.578968	0.004277	9.487400	234
1400.165416	16.669678	0.004302	3.875017	235
1401.203305	15.865459	0.004277	3.709882	236
1402.245121	16.844288	0.004274	3.941362	237
1403.285489	15.929561	0.004282	3.720253	238
1404.323558	16.308956	0.004280	3.810649	239
1405.367507	16.067402	0.004263	3.768747	240
1406.398067	17.684271	0.004293	4.119695	241
1407.451056	16.076397	0.004287	3.749912	242
1408.477043	17.363043	0.004288	4.049410	243
