crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	11.318638	9450	407684218880.000000
281474976710655.000000	11.104232	9451	407685267456.000000
281474976710655.000000	11.307051	9452	407686316032.000000
281474976710655.000000	11.260047	9453	407687364608.000000
281474976710655.000000	11.124598	9454	407688380416.000000
281474976710655.000000	11.020087	9455	407689428992.000000
281474976710655.000000	11.626685	9456	407690477568.000000
281474976710655.000000	11.025653	9457	407691526144.000000
281474976710655.000000	11.552822	9458	407692541952.000000
281474976710655.000000	10.924411	9459	407693590528.000000
281474976710655.000000	11.477514	9460	407694639104.000000
281474976710655.000000	11.163279	9461	407695687680.000000
281474976710655.000000	11.415268	9462	407696703488.000000
281474976710655.000000	11.032303	9463	407697752064.000000
281474976710655.000000	11.139109	9464	407698800640.000000
281474976710655.000000	10.897127	9465	407699849216.000000
281474976710655.000000	11.111751	9466	407700865024.000000
281474976710655.000000	10.933565	9467	407701913600.000000
281474976710655.000000	11.951425	9468	407702962176.000000
281474976710655.000000	11.584774	9469	407704010752.000000
281474976710655.000000	11.965502	9470	407705026560.000000
281474976710655.000000	11.324313	9471	407706075136.000000
281474976710655.000000	11.792830	9472	407707123712.000000
281474976710655.000000	11.604700	9473	407708172288.000000
281474976710655.000000	11.666790	9474	407709188096.000000
281474976710655.000000	11.720621	9475	407710269440.000000
281474976710655.000000	11.388754	9476	407711285248.000000
281474976710655.000000	11.279963	9477	407712333824.000000
281474976710655.000000	11.578794	9478	407713349632.000000
281474976710655.000000	11.707122	9479	407714430976.000000
281474976710655.000000	11.734184	9480	407715446784.000000
281474976710655.000000	10.958671	9481	407716495360.000000
281474976710655.000000	11.462425	9482	407717511168.000000
281474976710655.000000	11.300652	9483	407718592512.000000
281474976710655.000000	11.529040	9484	407719608320.000000
281474976710655.000000	11.730093	9485	407720656896.000000
281474976710655.000000	11.706664	9486	407721705472.000000
281474976710655.000000	11.497764	9487	407722754048.000000
281474976710655.000000	11.543567	9488	407723769856.000000
281474976710655.000000	11.391857	9489	407724818432.000000
281474976710655.000000	12.116935	9490	407725867008.000000
281474976710655.000000	11.689330	9491	407726915584.000000
281474976710655.000000	11.950392	9492	407727931392.000000
281474976710655.000000	11.603670	9493	407728979968.000000
281474976710655.000000	12.106645	9494	407730028544.000000
281474976710655.000000	11.000409	9495	407731077120.000000
281474976710655.000000	11.871089	9496	407732092928.000000
281474976710655.000000	11.551250	9497	407733141504.000000
281474976710655.000000	11.832905	9498	407734190080.000000
281474976710655.000000	11.861852	9499	407735238656.000000
281474976710655.000000	11.916085	9500	407736254464.000000
281474976710655.000000	11.364194	9501	407737303040.000000
281474976710655.000000	11.491080	9502	407738351616.000000
281474976710655.000000	11.582765	9503	407739400192.000000
